GENE	GENE_SYMBOL	ASD_2019	ADHD_2019	SCZ_2020	BD_2019	OCD_2018	AN_2019	TS_2019	MDD_2018	NEUROT_2018	IQ_2018	AD_2019	PD_2014
1969	EPHA2	0.023666	0.7251	0.35904	0.75473	0.60205	0.097279	0.47937	0.92443	0.55996	0.16252	0.7345	0.28124
128272	ARHGEF19	0.29247	0.50122	0.31036	0.61229	0.32186	0.87642	0.70921	0.78956	0.82167	0.35325	0.31383	0.32761
101927546	ANO7P1	0.42023	0.0099191	0.17962	0.72107	0.25447	0.34994	0.43264	0.97258	0.94934	0.52777	0.80576	0.1443
79363	RSG1	0.3092	0.053852	0.10472	0.99087	0.48694	0.23523	0.44219	0.51605	0.83859	0.39838	0.72184	0.14636
54455	FBXO42	0.42512	0.15093	0.066088	0.6933	0.39459	0.10938	0.12945	0.71465	0.76627	0.64695	0.66081	0.07881
26099	SZRD1	0.2749	0.45623	0.32956	0.29907	0.2584	0.55167	0.23136	0.39285	0.66769	0.50588	0.26925	0.26099
374955	SPATA21	0.14118	0.84326	0.42702	0.53078	0.48116	0.093035	0.57175	0.94873	0.56184	0.29705	0.4701	0.28662
55707	NECAP2	0.32234	0.72933	0.090364	0.2143	0.47952	0.032021	0.34273	0.99023	0.23998	0.69184	0.30516	0.80852
100133301	FAM231B	0.348	0.82798	NA	0.6298	0.7236	NA	0.8116	0.22811	0.10355	NA	0.9565	NA
729574	FAM231A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7623	NA
9696	CROCC	0.60736	0.26801	0.12009	0.045087	0.58057	0.41346	0.045743	0.97996	0.96341	0.16264	0.35644	0.26346
4237	MFAP2	0.096089	0.009317	0.015951	0.011483	0.41	0.46534	0.51253	0.13367	0.27861	0.63	0.068811	0.34709
23400	ATP13A2	0.11137	0.0074122	0.046933	0.016511	0.60954	0.28578	0.27454	0.20639	0.66035	0.60701	0.013357	0.18471
6390	SDHB	0.17827	0.6938	0.009546	0.033512	0.29899	0.26919	0.63528	0.68071	0.38646	0.1465	0.026608	0.3382
11240	PADI2	0.22844	0.5814	0.029653	0.14524	0.27536	0.392	0.90325	0.62348	0.54702	0.069163	0.25894	0.52697
29943	PADI1	0.46521	0.54639	0.040699	0.39047	0.1002	0.7647	0.98797	0.88226	0.70046	0.31345	0.60807	0.15802
51702	PADI3	0.06282	0.21438	0.40257	0.93532	0.43402	0.6351	0.48399	0.37316	0.63375	0.13236	0.93939	0.98405
23569	PADI4	0.71401	0.23505	0.55096	0.089294	0.68006	0.2543	0.40788	0.22311	0.3152	0.46318	0.37355	0.80521
353238	PADI6	0.15195	0.21411	0.21712	0.13663	0.34724	0.71889	0.26614	0.2514	0.34147	0.00091055	0.20642	0.63256
55920	RCC2	0.11615	0.26127	0.24433	0.22168	0.19881	0.72365	0.60214	0.22375	0.61879	0.0020274	0.1379	0.72463
55160	ARHGEF10L	0.94447	0.62644	0.16357	0.64915	0.41922	0.64652	0.97963	0.92671	0.062144	0.04982	0.61171	0.14964
81569	ACTL8	0.54531	0.47721	0.40102	0.015494	0.43563	0.68841	0.75563	0.00038445	0.0052872	0.3379	0.31084	0.47105
84966	IGSF21	0.25567	0.10325	0.064766	0.11757	0.21082	0.057597	0.92757	0.37082	0.0060298	0.48899	0.2952	0.35381
127707	KLHDC7A	0.72431	0.4053	0.13865	0.59112	0.86687	0.49446	0.83245	0.331	0.47861	0.92629	0.47471	0.63333
5081	PAX7	0.17701	0.041652	0.11981	0.16489	0.32711	0.43703	0.66998	0.3417	0.42468	0.55101	0.28065	0.78289
80834	TAS1R2	0.075313	0.89496	0.86933	0.88197	0.075507	0.17386	0.77562	0.00091137	0.35988	0.2843	0.16011	0.13681
8659	ALDH4A1	0.86928	0.49738	0.8166	0.90138	0.47278	0.43619	0.59114	0.31402	0.38777	0.85811	0.014566	0.60914
126917	IFFO2	0.70079	0.17328	0.10557	0.80426	0.94938	0.52251	0.32985	0.91764	0.015936	0.91525	0.19306	0.62636
23352	UBR4	0.87025	0.57976	0.47768	0.42743	0.98726	0.46491	0.64159	0.16316	0.28378	0.66325	0.27987	0.20476
23065	EMC1	0.45033	0.13305	0.62502	0.46333	0.96148	0.64344	0.65481	0.81081	0.18294	0.91616	0.2621	0.46338
51154	MRTO4	0.91344	0.40797	0.83503	0.51113	0.9665	0.75913	0.43533	0.76179	0.13301	0.98739	0.39526	0.38597
22977	AKR7A3	0.83914	0.36642	0.18058	0.45789	0.9074	0.82273	0.32912	0.49538	0.056159	0.85375	0.77027	0.13702
8574	AKR7A2	0.83311	0.1527	0.092022	0.33666	0.91215	0.27355	0.36888	0.38936	0.0026169	0.7939	0.62462	0.10496
54896	PQLC2	0.92773	0.31269	0.15329	0.44963	0.76376	0.030023	0.56042	0.57944	0.12973	0.81058	0.55551	0.29247
832	CAPZB	0.55343	0.076242	0.096989	0.28511	0.68955	0.11527	0.3374	0.13544	0.40852	0.74873	0.49249	0.13138
440574	MINOS1	0.39342	0.17823	0.24926	0.56453	0.95192	0.00087417	0.6758	0.92841	0.86349	0.15805	0.12937	0.99727
100532736	MINOS1-NBL1	0.10778	0.18734	0.15977	0.041686	0.93935	0.0030027	0.65294	0.93529	0.69913	0.064889	0.28435	0.97317
4681	NBL1	0.025179	0.32659	0.20087	0.0001296	0.81409	0.20942	0.54565	0.70571	0.3118	0.032547	0.6706	0.62445
3362	HTR6	0.0013971	0.0193	0.074773	0.00038619	0.4986	0.014757	0.67698	0.26598	0.031974	0.016853	0.64928	0.60263
255104	TMCO4	0.17065	0.26804	0.72824	0.044964	0.65037	0.021497	0.55881	0.11025	0.12316	0.0075129	0.49888	0.84565
54546	RNF186	0.92505	0.12149	0.63584	0.80879	0.39042	0.86241	0.18537	0.40248	0.72866	0.20924	0.076871	0.22808
23252	OTUD3	0.77071	0.51353	0.59557	0.99229	0.9003	0.37832	0.71175	0.075848	0.40023	0.66045	0.78278	0.74793
30814	PLA2G2E	0.5682	0.17244	0.13144	0.31522	0.63236	0.33147	0.49381	0.047433	0.52937	0.084683	0.78097	0.39413
5320	PLA2G2A	0.24675	0.89527	0.4853	0.9697	0.85575	0.0036247	0.20809	0.46464	0.48139	0.42821	0.64255	0.19904
5322	PLA2G5	0.99429	0.66897	0.38144	0.59951	0.37928	0.22311	0.91991	0.13096	0.4706	0.19859	0.28298	0.76886
26279	PLA2G2D	0.75278	0.88835	0.77111	0.91568	0.17182	0.20326	0.030231	0.83629	0.31767	0.03735	0.46001	0.49476
64600	PLA2G2F	0.20163	0.94547	0.044292	0.55515	0.61488	0.47625	0.050188	0.47852	0.45354	0.67454	0.33772	0.39016
391013	PLA2G2C	0.43594	0.909	0.20851	0.41607	0.53596	0.29392	0.044065	0.24863	0.15319	0.15403	0.37414	0.72863
127733	UBXN10	0.094154	0.36052	0.51788	0.21381	0.42946	0.19108	0.14772	0.48082	0.9376	0.13591	0.30531	0.08122
127731	VWA5B1	0.17756	0.012851	0.012818	0.062037	0.7375	0.17722	0.82479	0.50874	0.0012611	0.38886	0.91994	0.21735
55450	CAMK2N1	0.23706	0.065696	0.23746	0.14406	0.40052	0.069113	0.42253	0.75662	0.14842	0.0076939	0.088412	0.94474
79594	MUL1	0.1755	0.18228	0.035482	0.18066	0.45506	0.20964	0.15371	0.5813	0.034727	0.00011204	0.19873	0.73802
163933	FAM43B	0.30676	0.15778	0.00031841	0.29388	0.24542	0.17718	0.37549	0.38206	0.057033	0.00093087	0.1717	0.52642
978	CDA	0.44946	0.059583	0.36357	0.92995	0.33273	0.082933	0.59248	0.27952	0.48293	0.46058	0.6364	0.82314
65018	PINK1	0.9287	0.31626	0.26001	0.78869	0.47191	0.036507	0.19597	0.40947	0.43909	0.24201	0.8888	0.6648
1650	DDOST	0.65725	0.44529	0.63431	0.88988	0.74882	0.095961	0.25398	0.42174	0.52771	0.2655	0.60067	0.84358
57576	KIF17	0.7492	0.35095	0.031055	0.90151	0.89235	0.72703	0.59134	0.39145	0.0062785	0.41187	0.3071	0.43285
400745	SH2D5	0.78958	0.18888	0.0062495	0.70681	0.96382	0.6265	0.29482	0.36648	0.0012023	0.39779	0.0078051	0.58795
50809	HP1BP3	0.42763	0.25321	0.0020466	0.73231	0.96283	0.50189	0.53182	0.090419	4.6615e-06	0.12482	0.00055742	0.43156
8672	EIF4G3	0.16805	0.37813	0.0035551	0.35668	0.97894	0.89497	0.50055	0.17097	2.7263e-06	0.29107	0.00033189	0.5916
1889	ECE1	0.69808	0.6154	0.0083497	0.46775	0.044751	0.37568	0.73254	0.48355	0.0026046	0.62099	0.42971	0.5025
84224	NBPF3	0.45088	0.089094	0.57381	0.022086	0.98904	0.15217	0.54987	0.49371	0.10823	0.64606	0.51368	0.59552
249	ALPL	0.65306	0.28067	0.95643	0.70508	0.65904	0.66233	0.67742	0.59716	0.12919	0.25796	0.40264	0.63021
5909	RAP1GAP	0.01167	0.57879	0.2362	0.014257	0.27002	0.76269	0.063766	0.30044	0.016835	0.16749	0.57677	0.20908
84196	USP48	0.50142	0.77852	0.0033001	0.90294	0.47902	0.52318	0.23016	0.56215	0.021417	0.32108	0.46533	0.92497
401944	LDLRAD2	0.76897	0.16787	0.45065	0.049741	0.30761	0.2142	0.74311	0.068904	0.15234	0.21308	0.23144	0.82448
3339	HSPG2	0.7564	0.53608	0.28785	0.10518	0.44858	0.017594	0.69684	0.0046304	0.26395	0.052011	0.14913	0.8179
23436	CELA3B	0.48166	0.28746	0.33861	0.83794	0.78192	0.5241	0.82755	0.40198	0.28254	0.064324	0.35174	0.0037628
10136	CELA3A	0.44348	0.026239	0.8187	0.83947	0.40652	0.82316	0.64717	0.35572	0.043269	0.037455	0.31555	0.65531
998	CDC42	0.64497	0.37885	0.027215	0.29896	0.64402	0.47371	0.64654	0.45946	0.071027	3.4498e-05	0.09638	0.72443
54361	WNT4	0.86929	0.049141	0.0033106	0.15515	0.42668	0.2089	0.39783	0.25753	0.29676	9.8896e-08	0.11025	0.67567
9923	ZBTB40	0.8707	0.47848	0.68195	0.95683	0.29364	0.44753	0.70374	0.54728	0.64158	0.33617	0.032289	0.010785
2046	EPHA8	0.43998	0.29011	0.57018	0.025814	0.29486	0.054334	0.42027	0.43391	0.0014952	0.039251	0.1644	0.73088
712	C1QA	0.89817	0.41304	0.41883	0.60501	0.42094	0.89736	0.58266	0.62125	0.59743	0.0019506	0.42751	0.53468
714	C1QC	0.98692	0.17186	0.54115	0.22393	0.27567	0.93345	0.32471	0.62934	0.41801	0.054686	0.48375	0.23994
713	C1QB	0.65634	0.0271	0.3844	0.28618	0.132	0.42402	0.15406	0.95274	0.015266	0.00046692	0.90275	0.87887
2048	EPHB2	0.058182	0.16434	0.011155	0.60237	0.1654	0.032827	0.81986	0.0015711	0.10044	0.018218	0.10042	0.68644
646262	LACTBL1	0.8422	0.10765	0.55388	0.13584	0.14454	0.053051	0.45803	0.15919	0.16798	0.00038388	0.48519	0.68914
729059	C1orf234	0.76158	0.13401	0.22159	0.2854	0.16482	0.081459	0.85748	0.1673	0.18108	0.00076018	0.41296	0.739
23028	KDM1A	0.91164	0.16368	0.12164	0.36265	0.12512	0.087112	0.83633	0.12905	0.10573	0.002108	0.57039	0.81922
7798	LUZP1	0.67956	0.099345	0.23326	0.42011	0.3149	0.0459	0.71334	0.089285	0.059739	0.0002236	0.65041	0.87604
3352	HTR1D	0.80769	0.39836	0.35226	0.26253	0.88781	0.08311	0.45236	0.0017506	0.28286	0.0020223	0.72535	0.86699
10236	HNRNPR	0.050063	0.17812	0.0068676	0.538	0.52246	0.28597	0.65737	0.37287	0.11149	0.00050836	0.42404	0.0075825
80818	ZNF436	0.049413	0.38015	0.017426	0.52313	0.19596	0.60009	0.35633	0.64439	0.049668	3.2324e-05	0.45332	0.0045624
6920	TCEA3	0.015964	0.047232	0.60146	0.22599	0.33486	0.55175	0.80987	0.7888	0.063005	0.24981	0.54913	0.10963
55616	ASAP3	0.11155	0.33485	0.6114	0.82593	0.14785	0.96208	0.25562	0.64039	0.083968	0.24991	0.3195	0.48288
1870	E2F2	0.071676	0.34597	0.34951	0.95874	0.22513	0.45604	0.52946	0.15536	0.0057819	0.85471	0.47669	0.54255
3399	ID3	0.16489	0.34014	0.68744	0.89483	0.15369	0.40159	0.19434	0.14768	0.054884	0.31199	0.83302	0.35403
6135	RPL11	0.30202	0.059526	0.59561	0.20717	0.76068	0.29074	0.48444	0.059869	0.09476	0.56814	0.38693	0.39328
6924	TCEB3	0.21359	0.13047	0.20092	0.36841	0.4411	0.19248	0.74731	0.39066	0.20169	0.20547	0.81005	0.66151
57095	PITHD1	0.73532	0.053661	0.084205	0.67428	0.14452	0.74824	0.40792	0.67657	0.18107	0.50394	0.19231	0.1757
11313	LYPLA2	0.51039	0.07646	0.017738	0.29775	0.50825	0.24866	0.87872	0.48232	0.85358	0.26515	0.57842	0.2119
2582	GALE	0.41264	0.17366	0.16806	0.29593	0.44582	0.19478	0.4046	0.24705	0.34121	0.05863	0.42622	0.31145
3155	HMGCL	0.17165	0.43264	0.55636	0.65155	0.19534	0.51468	0.27566	0.27686	0.031837	0.13062	0.24484	0.28728
2517	FUCA1	0.22775	0.3512	0.25696	0.2079	0.50998	0.91106	0.72724	0.021582	0.12725	0.44472	0.63359	0.33346
1269	CNR2	0.22473	0.53984	0.33052	0.2168	0.64502	0.1228	0.45215	0.029176	0.20349	0.1374	0.60289	0.23409
55629	PNRC2	0.5638	0.09215	0.98212	0.72754	NA	0.0050914	0.94433	0.24953	0.9442	0.6603	0.7241	NA
10772	SRSF10	0.35644	0.0537	0.94668	0.26141	NA	0.0029358	0.94816	0.32118	0.78993	0.66121	0.41267	NA
127294	MYOM3	0.54998	0.42438	0.36963	0.33299	0.9667	0.22884	0.39843	0.06518	0.83272	0.54096	0.42745	0.79755
58985	IL22RA1	0.041636	0.23418	0.55265	0.49393	0.73019	0.90618	0.0078612	0.23137	0.41555	0.67047	0.5836	0.58885
163702	IFNLR1	0.33508	0.54071	0.18907	0.98236	0.93863	0.78475	0.46636	0.78026	0.44239	0.48242	0.73558	0.92322
57822	GRHL3	0.99791	0.28075	0.22949	0.83467	0.92456	0.39161	0.74332	0.13104	0.92423	0.78142	0.58775	0.78108
90529	STPG1	0.99636	0.24958	0.079579	0.82259	0.49816	0.69951	0.80651	0.12817	0.94208	0.54417	0.71473	0.68777
57185	NIPAL3	0.98642	0.29633	0.035489	0.61929	0.32426	0.79145	0.87462	0.17041	0.9414	0.49334	0.43913	0.33679
11123	RCAN3	0.26519	0.11439	0.1559	0.95773	0.35936	0.55002	0.82046	0.98183	0.99574	0.8622	0.18764	0.20463
400746	NCMAP	0.33547	0.46064	0.08636	0.23224	0.14828	0.044716	0.97027	0.90852	0.41461	0.96837	0.18791	0.24426
10250	SRRM1	0.07001	0.21982	0.031585	0.81255	0.42913	0.38524	0.57354	0.72482	0.63921	0.12722	0.1832	0.025898
25932	CLIC4	0.35505	0.40353	0.29793	0.18202	0.17939	0.21466	0.72309	0.53776	0.67807	0.34691	0.90634	0.71233
864	RUNX3	0.56689	0.056274	0.49307	0.57668	0.71672	0.2825	0.2247	0.84774	0.34698	0.67031	0.15617	0.92458
25949	SYF2	0.295	0.14741	0.37603	0.92278	0.31045	0.1116	0.85728	0.66444	0.40813	0.79665	0.95408	NA
57035	RSRP1	0.22273	0.069385	0.17391	0.91652	0.72016	0.15229	0.41834	0.73614	0.77806	0.71803	0.70986	0.1643
6007	RHD	0.027638	0.1576	0.079596	0.013845	0.19414	0.246	0.1697	0.1473	0.28787	0.61621	0.22333	0.53421
23585	TMEM50A	0.0015712	0.0035158	0.35983	0.34897	0.6535	0.63117	0.058906	0.083028	0.6241	0.26441	0.58329	0.31817
6006	RHCE	0.0020377	0.0042533	0.42014	0.67968	0.57426	0.42357	0.080751	0.027774	0.38794	0.049937	0.51898	0.14132
55219	TMEM57	0.0064983	0.010601	0.5718	0.51118	0.57047	0.49286	0.14475	0.0090216	0.35772	0.027218	0.30007	0.37595
26119	LDLRAP1	0.21115	0.36514	0.69195	0.88304	0.21223	0.91575	0.15143	0.20543	0.16241	0.65681	0.040595	0.33791
57134	MAN1C1	0.00060378	0.74639	0.36846	0.11132	0.21858	0.34274	0.3305	0.47453	0.28734	0.15391	0.74027	0.4934
57190	SEPN1	0.7515	0.44518	0.70492	0.44966	0.86639	0.090685	0.18256	0.45295	0.16376	0.4175	0.41278	0.92577
56181	MTFR1L	0.38854	0.33054	0.62741	0.79736	0.50904	0.19883	0.18604	0.39754	0.22598	0.28366	0.5793	0.93956
79000	AUNIP	0.65622	0.41752	0.62119	0.77375	0.44363	0.25356	0.16598	0.55752	0.24466	0.31014	0.59396	0.89299
164091	PAQR7	0.96251	0.33647	0.081496	0.77608	0.29961	0.0070736	0.74263	0.16802	0.6438	0.78187	0.89352	0.78203
3925	STMN1	0.90476	0.21552	0.054641	0.33348	0.56751	0.0043866	0.51808	0.11559	0.46453	0.3248	0.88658	0.64044
5051	PAFAH2	0.37944	0.66081	0.25855	0.23773	0.95529	0.024529	0.020787	0.74802	0.2127	0.1542	0.77108	0.5904
2134	EXTL1	0.61641	0.085321	0.36951	0.013005	0.93979	0.033896	0.08144	0.12674	0.25032	0.046159	0.73334	0.90646
7780	SLC30A2	0.90497	0.1852	0.62632	0.0036576	0.82505	0.084012	0.10352	0.40378	0.21267	0.062688	0.6686	0.63334
84676	TRIM63	0.95995	0.038652	0.60229	0.001375	0.62672	0.019514	0.19488	0.8451	0.050904	0.15478	0.46459	0.69205
149420	PDIK1L	0.66901	0.031781	0.66442	0.0029773	0.83207	0.052561	0.40424	0.97308	0.073988	0.446	0.47646	0.96408
79927	FAM110D	0.0017516	0.00021627	0.33253	0.26828	0.66018	0.49345	0.036042	0.026599	0.4587	0.41811	0.55796	0.096597
51042	ZNF593	0.090985	0.084107	0.21289	0.023027	0.88687	0.020461	0.18372	0.14901	0.30273	0.67777	0.57501	0.17013
10256	CNKSR1	0.11441	0.056754	0.074972	0.023011	0.97695	0.019226	0.12884	0.25208	0.23607	0.85782	0.58928	0.16825
378807	CATSPER4	0.038711	0.0048463	0.3298	0.0068073	0.88983	0.068675	0.1405	0.16939	0.07133	0.75803	0.36421	0.25015
64793	CEP85	0.19434	0.18919	0.019153	0.70014	0.85682	0.43959	0.13783	0.53073	0.59818	0.19073	0.53145	0.51352
83442	SH3BGRL3	0.17115	0.052	0.02632	0.62304	0.89638	0.47325	0.11686	0.41755	0.050391	0.15119	0.70193	0.65144
91544	UBXN11	0.45123	0.29858	0.04842	0.80255	0.67141	0.51578	0.1312	0.70515	0.47982	0.18075	0.43689	0.53985
1043	CD52	0.77377	0.39419	0.054783	0.88074	0.67742	0.65311	0.196	0.55825	0.401	0.10017	0.66383	0.65142
55057	AIM1L	0.054783	0.020918	0.19731	0.01721	0.60594	0.52604	0.51408	0.28955	0.025755	0.059822	0.16404	0.66663
257101	ZNF683	0.62555	0.20222	0.22441	0.031442	0.30707	0.45962	0.6397	0.14003	0.23238	0.20166	0.26883	0.13817
79727	LIN28A	0.22957	0.0066903	0.3474	0.44062	0.55163	0.22619	0.05349	0.52909	0.77504	0.00065287	0.55395	0.39306
79947	DHDDS	0.33471	0.029963	0.3431	0.79229	0.48011	0.60503	0.31042	0.62454	0.45812	0.0029441	0.2957	0.25706
3151	HMGN2	0.32585	0.011706	0.68527	0.95814	0.4216	0.46428	0.18541	0.44611	0.4177	0.010074	0.19707	0.52399
6195	RPS6KA1	0.087339	0.012977	0.4032	0.81662	0.24222	0.32519	0.077247	0.43781	0.82828	0.0023507	0.38589	0.32835
101928728	LOC101928728	0.7587	0.40064	0.014608	0.65349	0.66774	0.30536	0.66112	0.93085	0.78617	0.00088116	0.19368	0.2313
8289	ARID1A	0.56101	0.41326	0.022359	0.23869	0.99274	0.33333	0.46798	0.94289	0.66466	0.0010076	0.29322	0.14095
55650	PIGV	0.63807	0.38235	0.051239	0.23439	0.66248	0.41715	0.34336	0.98096	0.40858	0.0026787	0.49693	0.21172
84243	ZDHHC18	0.70814	0.32221	0.044151	0.47405	0.95235	0.62575	0.18248	0.80501	0.88756	0.00064227	0.83576	0.29631
2810	SFN	0.28026	0.44337	0.040358	0.5915	0.74696	0.55347	0.18454	0.50949	0.20703	0.00076468	0.45706	0.17275
54707	GPN2	0.63792	0.30422	0.021855	0.19055	0.88781	0.74967	0.28283	0.93755	0.95586	0.00050119	0.89189	0.12422
63906	GPATCH3	0.28154	0.3741	0.065765	0.59068	0.91238	0.89065	0.37561	0.79959	0.61774	0.0040843	0.10617	0.13202
8431	NR0B2	0.76252	0.73805	0.090704	0.64245	0.9581	0.93217	0.42406	0.77029	0.91127	0.02163	0.74572	0.4672
10726	NUDC	0.26557	0.63049	0.018894	0.59952	0.61741	0.92352	0.62087	0.77793	0.92919	0.0010941	0.34033	0.11801
126695	KDF1	0.1836	0.39589	0.0089941	0.51691	0.90779	0.82096	0.46748	0.91044	0.72676	0.0015478	0.424	0.11936
388610	TRNP1	0.13459	0.36125	0.20968	0.49154	0.70072	0.8329	0.16172	0.85737	0.89164	0.058344	0.065108	0.54929
115572	FAM46B	0.52115	0.57051	0.56529	0.69768	0.59848	0.82897	0.40129	0.87509	0.52613	0.085644	0.070586	0.63226
6548	SLC9A1	0.098112	0.74066	0.00035641	0.91791	0.8661	0.60174	0.66193	0.17261	0.76603	0.13444	0.38546	0.095968
23038	WDTC1	0.011804	0.045668	0.082652	0.50488	0.35401	0.45071	0.24383	0.38005	0.58406	0.65318	0.33864	0.70574
84065	TMEM222	0.11527	0.28677	0.25578	0.45851	0.23082	0.15118	0.55353	0.23919	0.86457	0.27118	0.45088	0.23203
84958	SYTL1	0.001142	0.13148	0.25376	0.28821	0.2947	0.11422	0.53783	0.52896	0.82954	0.41284	0.089456	0.64716
9064	MAP3K6	0.050022	0.21382	0.046569	0.17486	0.65093	0.10072	0.38774	0.20784	0.71853	0.4884	0.39132	0.80311
8547	FCN3	0.0027082	0.23096	0.0031444	0.69635	0.16535	0.057246	0.33371	0.78581	0.96266	0.64429	0.72889	0.76863
388611	CD164L2	0.033182	0.196	0.15691	0.95588	0.55948	0.94532	0.3231	0.15072	0.62025	0.41839	0.72266	0.7395
2827	GPR3	0.018097	0.1527	0.13125	0.94465	0.45184	0.87282	0.23248	0.21286	0.73302	0.6824	0.21822	0.7119
10163	WASF2	0.01878	0.18405	0.15341	0.84495	0.77997	0.74919	0.35221	0.10465	0.69947	0.54393	0.46967	0.69961
27245	AHDC1	0.10163	0.30658	0.0054025	0.51295	0.13836	0.90976	0.67555	0.32896	0.95732	0.074586	0.95019	0.89425
2268	FGR	0.355	0.33004	0.0014163	0.77771	0.45349	0.6838	0.90454	0.26018	0.89897	0.27806	0.69548	0.72435
2537	IFI6	0.77091	NA	0.36638	0.30849	0.89154	NA	0.18169	0.81915	0.46636	0.35209	0.37613	0.45145
199870	FAM76A	0.30086	0.36552	0.088037	0.69195	0.79698	0.025408	0.14955	0.36875	0.35704	0.2497	0.75054	0.60182
23673	STX12	0.39447	0.56976	0.18373	0.93175	0.71962	0.18668	0.3237	0.76189	0.34151	0.68946	0.12328	0.70375
5511	PPP1R8	0.52033	0.72634	0.41929	0.65504	0.60342	0.45789	0.28688	0.24129	0.11888	0.67677	0.25253	0.57653
9473	THEMIS2	0.71443	0.21667	0.65765	0.2062	0.19897	0.82446	0.065695	0.81719	0.05012	0.38394	0.20506	0.75826
6118	RPA2	0.80683	0.79546	0.52058	0.7202	0.19125	0.59778	0.023566	0.7226	0.55538	0.12985	0.15944	0.35743
27293	SMPDL3B	0.83742	0.28512	0.16379	0.90639	0.50994	0.33565	0.0036582	0.25188	0.40512	0.10877	0.48626	0.83905
55113	XKR8	0.15268	0.21223	0.31552	0.86525	0.72694	0.11917	0.37636	0.46058	0.45555	0.13739	0.45672	0.51908
2140	EYA3	0.033704	0.91973	0.76608	0.96742	0.77606	0.15734	0.52817	0.14403	0.22823	0.50445	0.34476	0.74455
5724	PTAFR	0.54325	0.04601	0.016134	0.53952	0.76759	0.22244	0.66797	0.77739	0.089741	0.039403	0.80007	0.84455
22826	DNAJC8	0.57461	0.20825	0.058162	0.19528	0.81599	0.19838	0.38416	0.80919	0.038392	0.099648	0.68258	0.9114
93974	ATPIF1	0.5213	0.19035	0.090483	0.20368	0.90909	0.27722	0.29859	0.55566	0.035419	0.14431	0.5324	0.6558
83667	SESN2	0.94235	0.2848	0.072637	0.099331	0.93936	0.12166	0.68776	0.59216	0.60841	0.041671	0.43691	0.54601
54797	MED18	0.91126	0.45474	0.040288	0.56715	0.75514	0.36066	0.93226	0.00039923	0.23468	0.073824	0.082972	0.68929
65979	PHACTR4	0.30457	0.34731	0.0056364	0.69233	0.90189	0.17417	0.085736	0.027276	0.088765	0.029697	0.017602	0.93841
1104	RCC1	0.62935	0.10178	0.012122	0.65863	0.96153	0.30014	0.05803	0.066528	0.099949	0.075195	0.021682	0.97843
54952	TRNAU1AP	0.6441	0.06131	0.00028439	0.53183	0.9581	0.058257	0.69231	0.0047865	0.30475	0.059605	0.0066949	0.79529
115273	RAB42	0.87763	0.020473	0.0016167	0.35684	0.85292	0.26177	0.6797	0.0090671	0.74826	0.48001	0.060281	0.34194
6883	TAF12	0.53033	0.12423	6.1112e-05	0.5671	0.91814	0.13272	0.46761	0.0056204	0.66775	0.10942	0.064707	0.32968
10691	GMEB1	0.59579	0.34786	0.0032322	0.88163	0.40669	0.15037	0.82015	0.033723	0.42478	0.28269	0.10493	0.42378
51441	YTHDF2	0.33335	0.13891	0.083251	0.58527	0.39228	0.13034	0.93153	0.02993	0.43366	0.49848	0.098004	0.5213
4985	OPRD1	0.82374	0.0021583	5.0106e-06	0.56352	0.62639	0.10584	0.047697	0.0034262	0.25441	0.11626	0.49662	0.70207
2035	EPB41	0.19138	0.19471	9.7978e-05	0.349	0.51722	0.1062	0.0058079	0.79509	0.51828	3.7278e-06	0.3225	0.00016932
399474	TMEM200B	0.10326	0.18318	0.00066753	0.32072	0.39786	0.35148	0.1245	0.87597	0.21051	2.9715e-07	0.66257	0.0015916
6429	SRSF4	0.17817	0.56497	0.0066604	0.31519	0.1449	0.19458	0.00034053	0.71806	0.2019	9.8606e-06	0.41232	0.048198
51102	MECR	0.18772	0.25481	0.0049252	0.59317	0.19302	0.20745	6.4178e-05	0.54392	0.38422	7.7009e-07	0.36189	0.050218
10076	PTPRU	0.40445	0.034791	0.035558	0.28098	0.42395	0.040365	6.3198e-05	0.75125	0.29092	9.0785e-06	0.21128	0.24219
4146	MATN1	0.36902	0.063817	0.01843	0.86385	0.55137	0.70754	0.88542	0.72954	0.65541	0.29333	0.29111	0.51109
7805	LAPTM5	0.48164	0.5884	0.026745	0.47018	0.33551	0.93183	0.18734	0.4137	0.43862	0.17095	0.0074048	0.84955
9672	SDC3	0.41057	0.79921	0.010742	0.087625	0.82333	0.12827	0.67661	0.057846	0.29807	0.58456	0.030551	0.12741
9698	PUM1	0.26729	0.86156	0.14921	0.10543	0.86641	0.0018093	0.0626	0.73293	0.22825	0.10304	0.0058938	0.0078854
79570	NKAIN1	0.47764	0.34372	0.070033	0.66387	0.74711	0.9681	0.87846	0.6873	0.27122	0.03146	0.0090118	0.076721
9410	SNRNP40	0.63401	0.13024	0.0090299	0.30638	0.31687	0.73801	0.74954	0.92085	0.75068	0.10654	0.14415	0.54493
51538	ZCCHC17	0.59117	0.16967	0.0066893	0.28861	0.25005	0.74846	0.89181	0.7965	0.5463	0.10047	0.13228	0.65384
2170	FABP3	0.69009	0.42993	0.016077	0.075961	0.55729	0.76738	0.66269	0.81433	0.79458	0.040122	0.0097674	0.57024
347735	SERINC2	0.67836	0.023669	0.061086	0.73242	0.24397	0.70806	0.66208	0.75008	0.39324	0.078252	0.1965	0.14142
