"","CellType","annotLevel","p","fold_change","sd_from_mean","q","hit.cells","geneSizeControl","list"
"218","gIPC_EGFR_MKI67",2,0.99515,0.796821236805872,-2.25553690441532,1,0.627428409727832,FALSE,"DD"
"219","GE_RG_HOPX_NRG1",2,0.9958,0.681044720289293,-1.97054634147141,1,0.528857805343214,FALSE,"DD"
"220","inIPC_ASCL1_GADD45G",2,0.99665,0.756421537667902,-2.32201516671241,1,0.444387756385204,FALSE,"DD"
"221","oRG_HOPX_APOE",2,0.99705,0.719252106168148,-2.06045323223705,1,0.554198854910594,FALSE,"DD"
"222","IPC_RSPO3_NEUROG1",2,0.9972,0.635063587960565,-1.30011458528097,1,0.473285743713621,FALSE,"DD"
"223","RB_HBA1_HBE1",2,0.9984,0.438891886800656,-1.29863608982565,1,0.237046217534044,FALSE,"DD"
"224","GE_Ependymal_FOXJ1",2,0.9984,0.695223153541471,-2.21924997967273,1,0.647266024806611,FALSE,"DD"
"225","Cls_LHX9_EBF1",2,0.99845,0.587149962459998,-2.46701343898558,1,0.351370288269524,FALSE,"DD"
"226","vRG_SAT1_STMN2",2,0.9992,0.770446591625455,-2.92493274901884,1,0.427705276559715,FALSE,"DD"
"227","GE_RG_NKX2_1_OLIG1",2,0.9996,0.746349903159235,-2.91969979490433,1,0.435986056157386,FALSE,"DD"
"228","tRG_CRYAB_MEST",2,0.99965,0.764972704936767,-2.77543422430443,1,0.526132144890335,FALSE,"DD"
"229","SMC_ACTA2",2,0.9997,0.487559595440939,-2.01116997439824,1,0.478787803218574,FALSE,"DD"
"230","PC_NKX2_1_RAX",2,0.99985,0.665574794111639,-2.81352657983159,1,0.381621524255357,FALSE,"DD"
"231","PC_NKX2_1_NKX6_2",2,0.99995,0.679731337272997,-2.54447872617628,1,0.428640853171003,FALSE,"DD"
"232","GE_RG_HMGA2_NKX6_2",2,0.99995,0.724916592995353,-3.23133646861485,1,0.41484543821552,FALSE,"DD"
"233","vRG_HMGA2_CCND1",2,0.99995,0.700844608435705,-3.24870787880262,1,0.427985339198838,FALSE,"DD"
"234","GE_RG_NKX2_1_DLK1",2,0.99995,0.714553123975522,-3.282453360938,1,0.433917186562571,FALSE,"DD"
"235","oRG_HOPX_TNC",2,0.99995,0.710166787846349,-3.41006922075579,1,0.442511446119925,FALSE,"DD"
"236","Mesenchymal_FOXD3_PLP1",2,1,0.525105754860807,-1.66531510813185,1,0.367546341402057,FALSE,"DD"
"237","PC_TTR",2,1,0.485124696828498,-2.30975401076976,1,0.333391823054405,FALSE,"DD"
"238","PC_RSPO3",2,1,0.6689282384627,-2.33281087573901,1,0.402476658156402,FALSE,"DD"
"239","Mesenchymal_LUM_CYTL1",2,1,0.498497249042881,-2.34362563073979,1,0.387291678689204,FALSE,"DD"
"240","Cls_FGF17_LGI1",2,1,0.642380639896657,-2.57661672192391,1,0.423021898935921,FALSE,"DD"
"241","PC_FGF17",2,1,0.666707015472714,-2.64273381128951,1,0.416707866722645,FALSE,"DD"
"242","NESC_RSPO3_DIRAS3",2,1,0.668167360394114,-2.98190664901793,1,0.388270911200938,FALSE,"DD"
"243","NESC_RSPO3_TEX15",2,1,0.675237636751152,-3.1310578323917,1,0.407032416350849,FALSE,"DD"
"244","RGC_FABP7_PMP22",2,1,0.700145116585364,-3.15196610366022,1,0.439499601811037,FALSE,"DD"
"245","PC_NKX2_1_LMO1",2,1,0.692242649198938,-3.25072900431806,1,0.429549662410606,FALSE,"DD"
"246","IPC_TCF7L2",2,1,0.577325555254422,-3.36197349156357,1,0.33932564583139,FALSE,"DD"
"247","PC_TCF7L2",2,1,0.522566649367157,-3.47167846519357,1,0.31288577663491,FALSE,"DD"
"248","Cls_RSPO3_SOX1",2,1,0.564931637211031,-3.53162284405551,1,0.353510992294332,FALSE,"DD"
"249","PC_SFRP1",2,1,0.678908155056653,-3.6470665101142,1,0.429766796970996,FALSE,"DD"
"250","Cls_GSX2_B3GAT2",2,1,0.699811925130783,-3.66723125740588,1,0.419144430809589,FALSE,"DD"
"251","inIPC_ASCL1_GPX1",2,1,0.668187815985798,-3.74243148515497,1,0.391919114779441,FALSE,"DD"
"252","PC_SFRP2",2,1,0.607961026765792,-3.91931428471101,1,0.34890802701954,FALSE,"DD"
"253","GE_RG_HMGA2_NR2F2",2,1,0.705659225678479,-3.93231751341724,1,0.435086415310143,FALSE,"DD"
"254","GE_RG_HOPX_STMN1",2,1,0.624945520318412,-4.04429106236934,1,0.456125667518116,FALSE,"DD"
"255","Inhibitory_neurons",1,0,1.58332542287182,8.63449462310411,0,16.9927958345441,FALSE,"SFARI Score1"
"256","Excitatory_neurons",1,0,1.56049950079234,8.51031892665542,0,17.8496181396885,FALSE,"SFARI Score1"
"257","CR",1,0.0061,1.20626605168797,2.78410494383276,0.028875,14.1849344493151,FALSE,"SFARI Score1"
"258","enIPC",1,0.0077,1.14218902246296,2.79344445156932,0.028875,10.3180166519125,FALSE,"SFARI Score1"
"259","gIPC",1,0.10395,1.05768720372143,1.27511072730007,0.30025,12.2995448746286,FALSE,"SFARI Score1"
"260","OPC&Oligo",1,0.1201,1.08518812975725,1.19260441427391,0.30025,14.8239527226187,FALSE,"SFARI Score1"
"261","Astro",1,0.2821,1.03954942542101,0.549550748824306,0.6045,13.7487771617487,FALSE,"SFARI Score1"
"262","inIPC",1,0.55605,0.989915214320182,-0.178550275758622,1,9.68312298985259,FALSE,"SFARI Score1"
"263","Immune",1,0.966,0.831037288821058,-1.68689236741034,1,9.73029290227335,FALSE,"SFARI Score1"
"264","RB&Vas",1,0.99925,0.74099447133247,-2.74001493797039,1,10.2056753974979,FALSE,"SFARI Score1"
"265","PAT_related_subtypes",1,1,0.811276858869445,-3.93575645467711,1,8.29124252338046,FALSE,"SFARI Score1"
"266","Mes",1,1,0.625383367720423,-3.97842846789107,1,6.85806049317983,FALSE,"SFARI Score1"
"267","GE_NSC",1,1,0.809821912196744,-4.03777477633697,1,9.02028611876025,FALSE,"SFARI Score1"
"268","dorsal_NSC",1,1,0.798701855477223,-4.41779952395264,1,7.99016281178706,FALSE,"SFARI Score1"
"269","Patterning_centers",1,1,0.705315758904996,-5.30999338358349,1,7.00351670119445,FALSE,"SFARI Score1"
"270","InN_NR2F2_SP8",2,0,1.47353563174855,8.5512846498608,0,1.78635623314962,FALSE,"SFARI Score1"
"271","InN_LHX6_SST_RELN",2,0,1.62969092031977,8.4526753374307,0,2.17717991495855,FALSE,"SFARI Score1"
"272","InN_LHX6_CCK",2,0,1.48369601860116,7.70751081650291,0,2.06316168010407,FALSE,"SFARI Score1"
"273","InN_NR2F2_CRH",2,0,1.54973647504179,7.68810895374434,0,2.23783727688951,FALSE,"SFARI Score1"
"274","InN_LHX6_DCN",2,0,1.56950359111199,7.56858517692144,0,2.06080860688279,FALSE,"SFARI Score1"
"275","InN_LHX6_MAF",2,0,1.49131505231466,7.45176956150661,0,1.6978813128764,FALSE,"SFARI Score1"
"276","InN_SP8_CRH",2,0,1.58272664034625,7.28534703459282,0,2.40729785415794,FALSE,"SFARI Score1"
"277","ExN_CUX2_ACTN2",2,0,1.58294690755011,7.22920729361853,0,2.62694433777958,FALSE,"SFARI Score1"
"278","ExN_CUX2_PALMD",2,0,1.43263516035549,6.99947603848804,0,1.83515132277634,FALSE,"SFARI Score1"
"279","InN_SP8_PAX6",2,0,1.47093590831028,6.91298372449461,0,1.7488451075011,FALSE,"SFARI Score1"
"280","InN_FOXP2_TSHZ1",2,0,1.48497402812452,6.87860362524392,0,2.02966372100205,FALSE,"SFARI Score1"
"281","InN_NR2F2_LAMP5",2,0,1.57630103280536,6.84583044948913,0,2.61689956105343,FALSE,"SFARI Score1"
"282","ExN_SOX5_ID2",2,0,1.44942525592899,6.82312825701174,0,1.82176776935021,FALSE,"SFARI Score1"
"283","ExN_SOX5_SYT6",2,0,1.49484239932548,6.39715083462411,0,2.05693752675291,FALSE,"SFARI Score1"
"284","ExN_CUX2_ADRA2A",2,0,1.4409236135732,6.20271539373274,0,2.16718824560835,FALSE,"SFARI Score1"
"285","ExN_SOX5_OPRK1_SULF1",2,0,1.7235470504143,5.82327557076947,0,3.74516883049327,FALSE,"SFARI Score1"
"286","InN_NKX2_1_CCND2",2,0,1.40900892595469,5.60163928737284,0,1.53787971930657,FALSE,"SFARI Score1"
"287","InN_SP8_MEIS2_RND3",2,0,1.32763787755092,5.59077071300117,0,1.45378013420254,FALSE,"SFARI Score1"
"288","ExN_SOX5_KCNV1",2,0,1.3621627626814,4.9337432163576,0,2.10133451138843,FALSE,"SFARI Score1"
"289","InN_NR2F2_VIP",2,5e-05,1.50734385134046,5.21091673092064,0.000266666666666667,2.9012211732943,FALSE,"SFARI Score1"
"290","ExN_SOX5_PALMD",2,5e-05,1.32614088356818,4.96029286980998,0.000266666666666667,1.43562697424603,FALSE,"SFARI Score1"
"291","InN_NR2F2_SP8_KIT",2,1e-04,1.51771241001762,5.58021802819064,0.000486956521739131,2.88176732645359,FALSE,"SFARI Score1"
"292","InN_SP8_VIP",2,1e-04,1.45934648493537,4.73964583766923,0.000486956521739131,2.66023768531201,FALSE,"SFARI Score1"
"293","InN_ZIC1_ZIC2",2,0.00015,1.4436760187886,5.35843430929445,7e-04,1.84286956475341,FALSE,"SFARI Score1"
"294","ExN_TSHZ2_NR4A3",2,3e-04,1.54535399086559,4.95240875688472,0.001344,3.22510066445701,FALSE,"SFARI Score1"
"295","ExN_SOX5_NR4A2_GRID2",2,0.00035,1.40992350783643,4.3473187218933,0.00150769230769231,2.10551084052895,FALSE,"SFARI Score1"
"296","InN_SIX3_ZFHX3",2,0.00045,1.35360424263183,4.93051341159105,0.00186666666666667,1.49898612923398,FALSE,"SFARI Score1"
"297","IPC_EOMES_NHLH1_up",2,5e-04,1.31576207582447,4.42781000053534,0.002,1.55043144883731,FALSE,"SFARI Score1"
"298","InN_LHX6_GUCY1A2",2,0.0016,1.45649110075633,3.93870078943611,0.00617931034482759,3.30670330364801,FALSE,"SFARI Score1"
"299","ExN_SOX5_OPRK1_NR4A2",2,0.0032,1.56301760997257,3.90139260275547,0.0119466666666667,3.07385643962197,FALSE,"SFARI Score1"
"300","InN_LHX6_SST_NPY",2,0.00475,1.46463813379566,3.85682838352445,0.0171612903225806,2.59203184574792,FALSE,"SFARI Score1"
"301","CR_TP73",2,0.00545,1.4198758659812,3.48988497618317,0.019075,2.18926514052137,FALSE,"SFARI Score1"
"302","InN_FOXP1_PENK",2,0.0061,1.48680714918859,3.68816126826472,0.0207030303030303,2.42843276867024,FALSE,"SFARI Score1"
"303","inIPC_DLX1_NR2F2",2,0.00895,1.15173436821501,2.58557434436189,0.0294823529411765,1.87898996070301,FALSE,"SFARI Score1"
"304","IPC_RSPO3_NHLH1",2,0.0133,1.30879572693386,2.7396338210215,0.04256,2.11547696019619,FALSE,"SFARI Score1"
"305","IPC_EOMES_NHLH1_deep",2,0.01525,1.18137641494597,2.48656721594849,0.0474444444444444,1.22752080086391,FALSE,"SFARI Score1"
"306","InN_FOXP1_ISL1",2,0.01775,1.31723591137566,3.11527406574818,0.0537297297297297,1.65950371489755,FALSE,"SFARI Score1"
"307","InN_LHX6_CRABP1",2,0.0365,1.29733649087819,2.57974977616823,0.107578947368421,1.95105944629106,FALSE,"SFARI Score1"
"308","GE_CR_ZFHX3",2,0.0571,1.12745602472432,1.7550717744437,0.163979487179487,1.49811697876835,FALSE,"SFARI Score1"
"309","InN_LHX8_ZIC1",2,0.1018,1.18293872612242,1.22351175339755,0.281229268292683,1.40684372218096,FALSE,"SFARI Score1"
"310","InN_HMX1",2,0.10295,1.08389543453717,0.677346585921485,0.281229268292683,1.26753796463765,FALSE,"SFARI Score1"
"311","InN_GNRH1",2,0.15675,1.0677094404895,0.480299062426288,0.418,1.43930225290873,FALSE,"SFARI Score1"
"312","Neu_TAGLN3_NRN1",2,0.19255,1.05834581344697,0.474107807911526,0.501525581395349,1.26008252103023,FALSE,"SFARI Score1"
"313","CR_ETV1",2,0.2003,1.06004746074714,0.553693536495235,0.509854545454545,1.59629700130537,FALSE,"SFARI Score1"
"314","oIPC_DLL1",2,0.21385,1.05357697687243,0.685977187435179,0.532248888888889,1.51260742223238,FALSE,"SFARI Score1"
"315","Neu_TAGLN3_ONECUT2",2,0.3168,1.02782144100547,0.325201902689711,0.771339130434783,1.56439854145544,FALSE,"SFARI Score1"
"316","InN_SFRP2_MEIS2",2,0.38025,1.0136901426705,0.177900987579358,0.906127659574468,1.10844112917034,FALSE,"SFARI Score1"
"317","inIPC_ASCL1_NKX2_1",2,0.47155,1.00141277157017,0.0209656086276084,1,1.33946940673447,FALSE,"SFARI Score1"
"318","OPC_PDGFRA",2,0.4882,0.99248271588307,-0.0813900204857803,1,1.7773928733174,FALSE,"SFARI Score1"
"319","RB_HBA1_SNCA",2,0.60875,0.917896629408617,-0.451047955939189,1,1.20223883225831,FALSE,"SFARI Score1"
"320","Astro_GFAP",2,0.6249,0.961775064349165,-0.386372307064713,1,1.82566163819566,FALSE,"SFARI Score1"
"321","OPC_PCDH15_COL9A1",2,0.6381,0.939400254986608,-0.444666264755445,1,1.94850816205458,FALSE,"SFARI Score1"
"322","gIPC_EGFR",2,0.64055,0.969592610942377,-0.416271286922471,1,1.53045852334015,FALSE,"SFARI Score1"
"323","inIPC_ASCL1_GSX1",2,0.6425,0.958862105170104,-0.428625911588914,1,0.990949595053767,FALSE,"SFARI Score1"
"324","inIPC_ASCL1_SP8",2,0.67215,0.971511137996018,-0.467031513843388,1,1.22539202414337,FALSE,"SFARI Score1"
"325","Oligo_MBP_PLP1",2,0.724,0.871977472173602,-0.682470104202627,1,1.95592614616141,FALSE,"SFARI Score1"
"326","Astro_EGFR",2,0.74035,0.931734764531707,-0.680813650104709,1,1.60403204318679,FALSE,"SFARI Score1"
"327","aIPC_IGFBP2",2,0.8043,0.930462631722704,-0.864780831096002,1,1.60173083490068,FALSE,"SFARI Score1"
"328","GE_RG_STMN2_SOX5",2,0.8297,0.931194402214758,-0.955412393596614,1,1.7068768113312,FALSE,"SFARI Score1"
"329","T_PTPRC_CD69",2,0.88005,0.856889674199172,-1.09632100363642,1,1.05786628768168,FALSE,"SFARI Score1"
"330","Astro_MFGE8",2,0.88665,0.883831043154619,-1.16810329547353,1,1.69610797737176,FALSE,"SFARI Score1"
"331","inIPC_ASCL1_DLX1",2,0.8906,0.918916456385449,-1.17443961249779,1,0.962356819112862,FALSE,"SFARI Score1"
"332","IPC_EOMES_NEUROG1",2,0.9656,0.897120873885677,-1.67060395086775,1,1.13921277365405,FALSE,"SFARI Score1"
"333","OPC_PDGFRA_MKI67",2,0.97565,0.861851321443849,-1.79134410305716,1,1.68929546647387,FALSE,"SFARI Score1"
"334","IPC_RSPO3_NEUROG1",2,0.9872,0.741571650639103,-1.38991582538137,1,1.19869723256545,FALSE,"SFARI Score1"
"335","IPC_FGF17",2,0.9873,0.821232897509071,-1.79045543117516,1,0.999605140277882,FALSE,"SFARI Score1"
"336","GE_Ependymal_FOXJ1",2,0.98805,0.820919716313733,-1.93726664797528,1,1.65623491336604,FALSE,"SFARI Score1"
"337","VLMC_PTGDS_DSP",2,0.99225,0.657561075201412,-1.79316027684758,1,1.48128013093091,FALSE,"SFARI Score1"
"338","GE_RG_HOPX_NRG1",2,0.9925,0.779390740785191,-2.00098124095545,1,1.31190498650312,FALSE,"SFARI Score1"
"339","oRG_HOPX_APOE",2,0.994,0.807664297957206,-2.05307278827863,1,1.34879105759066,FALSE,"SFARI Score1"
"340","Microglia_PTPRC_C1QC",2,0.99705,0.634624486514852,-1.91237651159746,1,1.24647050534237,FALSE,"SFARI Score1"
"341","GE_RG_CRYAB",2,0.9974,0.800614031868733,-2.4664846324283,1,1.55498150621542,FALSE,"SFARI Score1"
"342","inIPC_ASCL1_SFRP2",2,0.9987,0.806633493031441,-2.44403830639084,1,0.787233069710762,FALSE,"SFARI Score1"
"343","Ependymal_FOXJ1",2,0.9988,0.617226296955623,-2.00027262743351,1,1.51626620078582,FALSE,"SFARI Score1"
"344","gIPC_EGFR_MKI67",2,0.9988,0.831549369826429,-2.76425868092936,1,1.41915486223439,FALSE,"SFARI Score1"
"345","IPC_EOMES_VIM",2,0.99895,0.849364359435944,-2.79923123252899,1,0.933344270839792,FALSE,"SFARI Score1"
"346","tRG_CRYAB_FNDC1",2,0.99915,0.796534643751511,-2.44576092323619,1,1.50020661378635,FALSE,"SFARI Score1"
"347","Cls_LHX9_EBF1",2,0.99975,0.656669036676171,-3.05068541975832,1,0.851616627878732,FALSE,"SFARI Score1"
"348","Endothelial_CLDN5_FLT1",2,0.9999,0.553809370458185,-2.61717288306975,1,1.1977244022327,FALSE,"SFARI Score1"
"349","Mesenchymal_FOXD3_PLP1",2,1,0.550389234541897,-2.34125842243136,1,0.834198077652581,FALSE,"SFARI Score1"
"350","RB_HBA1_HBE1",2,1,0.294685375437702,-2.44808719122705,1,0.344612047103875,FALSE,"SFARI Score1"
"351","Pericyte_GRM8",2,1,0.486091019322295,-2.68475348621451,1,1.21578732824687,FALSE,"SFARI Score1"
"352","Endothelial_CLDN5_RGS5",2,1,0.504821369003526,-3.08916947518393,1,1.20969485291436,FALSE,"SFARI Score1"
"353","PC_TTR",2,1,0.518041510016874,-3.1699147156559,1,0.77234550778196,FALSE,"SFARI Score1"
"354","SMC_ACTA2",2,1,0.438616516942733,-3.29992852182982,1,0.93451898793115,FALSE,"SFARI Score1"
"355","Mesenchymal_LUM_CYTL1",2,1,0.510465085000693,-3.37232078212785,1,0.860718107026467,FALSE,"SFARI Score1"
"356","inIPC_ASCL1_GADD45G",2,1,0.736170110614634,-3.6694293012694,1,0.938839756118229,FALSE,"SFARI Score1"
"357","tRG_CRYAB_MEST",2,1,0.788345862433081,-3.70321299242067,1,1.1755171833784,FALSE,"SFARI Score1"
"358","Cls_FGF17_LGI1",2,1,0.647428634959908,-3.72472722832466,1,0.925946706038465,FALSE,"SFARI Score1"
"359","PC_RSPO3",2,1,0.647602698017409,-3.74845440061415,1,0.844820636558956,FALSE,"SFARI Score1"
"360","PC_NKX2_1_NKX6_2",2,1,0.679753552622403,-3.80160714635864,1,0.929539924443968,FALSE,"SFARI Score1"
"361","PC_FGF17",2,1,0.64895172217172,-4.1054934312126,1,0.880406420763935,FALSE,"SFARI Score1"
"362","vRG_SAT1_STMN2",2,1,0.774478860001275,-4.26526902355664,1,0.932302253586522,FALSE,"SFARI Score1"
"363","GE_RG_NKX2_1_OLIG1",2,1,0.744608371093377,-4.3267491643453,1,0.943592615010606,FALSE,"SFARI Score1"
"364","GE_RG_HMGA2_NKX6_2",2,1,0.748786180069637,-4.33688890372957,1,0.929300037470845,FALSE,"SFARI Score1"
"365","NESC_RSPO3_DIRAS3",2,1,0.678775140779986,-4.38889592395312,1,0.854445518489622,FALSE,"SFARI Score1"
"366","oRG_HOPX_TNC",2,1,0.740591751992419,-4.53358429744814,1,1.00030239030783,FALSE,"SFARI Score1"
"367","IPC_TCF7L2",2,1,0.60874019855795,-4.61459082666797,1,0.776026008084957,FALSE,"SFARI Score1"
"368","NESC_RSPO3_TEX15",2,1,0.672562307909649,-4.77633600371141,1,0.878636163146376,FALSE,"SFARI Score1"
"369","GE_RG_NKX2_1_DLK1",2,1,0.715674889466728,-4.80733058172962,1,0.942970339261163,FALSE,"SFARI Score1"
"370","GE_RG_HOPX_STMN1",2,1,0.697197117486539,-4.82349814794792,1,1.10282592274401,FALSE,"SFARI Score1"
"371","PC_NKX2_1_RAX",2,1,0.603958382538318,-4.90222019603325,1,0.751796097371112,FALSE,"SFARI Score1"
"372","RGC_FABP7_PMP22",2,1,0.67962461393406,-4.94997993092446,1,0.926116367179184,FALSE,"SFARI Score1"
"373","PC_TCF7L2",2,1,0.535897327957409,-5.00293214728406,1,0.696116292105633,FALSE,"SFARI Score1"
"374","PC_NKX2_1_LMO1",2,1,0.676541813601917,-5.03669406862538,1,0.910876933561465,FALSE,"SFARI Score1"
"375","vRG_HMGA2_CCND1",2,1,0.682598278928997,-5.14287744307041,1,0.903868216105557,FALSE,"SFARI Score1"
"376","inIPC_ASCL1_GPX1",2,1,0.68084060211664,-5.28769410530756,1,0.866799740229969,FALSE,"SFARI Score1"
"377","PC_SFRP1",2,1,0.662962405461618,-5.6411198560575,1,0.910754604399665,FALSE,"SFARI Score1"
"378","Cls_GSX2_B3GAT2",2,1,0.675510676654624,-5.84916358333889,1,0.878191631479345,FALSE,"SFARI Score1"
"379","GE_RG_HMGA2_NR2F2",2,1,0.700945339354372,-5.8931906884095,1,0.937518585096586,FALSE,"SFARI Score1"
"380","Cls_RSPO3_SOX1",2,1,0.50169012021471,-6.01869153588171,1,0.681665833574127,FALSE,"SFARI Score1"
"381","PC_SFRP2",2,1,0.56306734134684,-6.49436141795254,1,0.70165776704539,FALSE,"SFARI Score1"
"382","Excitatory_neurons",1,0,1.42484232904059,5.86767205859116,0,13.405293207027,FALSE,"SFARI Score2"
"383","Inhibitory_neurons",1,5e-05,1.38345126074398,5.10573346137329,0.000375,12.2029929278686,FALSE,"SFARI Score2"
"384","OPC&Oligo",1,0.0016,1.27840509528172,3.54887157903598,0.008,14.3503487961169,FALSE,"SFARI Score2"
"385","RB&Vas",1,0.1439,1.11276136349853,1.06726356054614,0.539625,12.5884384062617,FALSE,"SFARI Score2"
"386","gIPC",1,0.2814,1.02615183787726,0.529711884680391,0.8442,9.81337537114782,FALSE,"SFARI Score2"
"387","Astro",1,0.43055,1.00977366740603,0.124792248063634,1,10.9824717765215,FALSE,"SFARI Score2"
"388","CR",1,0.65625,0.963060151536471,-0.454304937516769,1,9.32131487839176,FALSE,"SFARI Score2"
"389","enIPC",1,0.69355,0.970443176385455,-0.527680249396847,1,7.2168125284734,FALSE,"SFARI Score2"
"390","Immune",1,0.7217,0.932071797287732,-0.61989845818727,1,8.98268405806112,FALSE,"SFARI Score2"
"391","Mes",1,0.97775,0.818048966636185,-1.78183396566106,1,7.37344760191071,FALSE,"SFARI Score2"
"392","inIPC",1,0.99385,0.858671744609317,-2.28471860819274,1,6.91242862050928,FALSE,"SFARI Score2"
"393","GE_NSC",1,1,0.783303618629433,-4.1560135287062,1,7.17968206898384,FALSE,"SFARI Score2"
"394","dorsal_NSC",1,1,0.784405826334455,-4.31445140110554,1,6.45738681727621,FALSE,"SFARI Score2"
"395","PAT_related_subtypes",1,1,0.770533004668664,-4.34002379312083,1,6.47961132487424,FALSE,"SFARI Score2"
"396","Patterning_centers",1,1,0.701812998212888,-4.80351388162718,1,5.73371119121276,FALSE,"SFARI Score2"
"397","InN_NR2F2_SP8_KIT",2,0,1.83909640715109,8.11198120864065,0,2.87732848196473,FALSE,"SFARI Score2"
"398","ExN_SOX5_OPRK1_SULF1",2,0,1.91347329930532,6.65004413057548,0,3.42777758588187,FALSE,"SFARI Score2"
"399","InN_NR2F2_LAMP5",2,5e-05,1.53034339059097,5.69725839458491,0.00186666666666667,2.08974565999252,FALSE,"SFARI Score2"
"400","ExN_CUX2_ACTN2",2,1e-04,1.42220789964657,4.73379218755574,0.0028,1.94359036632883,FALSE,"SFARI Score2"
"401","InN_LHX6_GUCY1A2",2,2e-04,1.64995910543154,5.01593589559095,0.00448,3.09115181686994,FALSE,"SFARI Score2"
"402","InN_SP8_CRH",2,0.00035,1.39122860757544,4.41798313681154,0.0063,1.74234856694362,FALSE,"SFARI Score2"
"403","InN_LHX6_DCN",2,4e-04,1.37101738641904,4.5224981361673,0.0063,1.48204106081272,FALSE,"SFARI Score2"
"404","InN_LHX6_CCK",2,0.00045,1.2894605679579,4.20745878372756,0.0063,1.4761432501845,FALSE,"SFARI Score2"
"405","ExN_SOX5_SYT6",2,0.00055,1.34170936827079,3.99463944508282,0.00672,1.51985412503623,FALSE,"SFARI Score2"
"406","ExN_CUX2_ADRA2A",2,6e-04,1.31865722109717,4.11587571047483,0.00672,1.63214431674264,FALSE,"SFARI Score2"
"407","InN_LHX6_SST_RELN",2,8e-04,1.32589490544619,3.99886769539108,0.00814545454545455,1.45786162647315,FALSE,"SFARI Score2"
"408","ExN_TSHZ2_NR4A3",2,0.00115,1.53169363461289,4.37985583853401,0.0103384615384615,2.62940110349274,FALSE,"SFARI Score2"
"409","InN_SP8_VIP",2,0.0012,1.43455370021834,4.02368205920624,0.0103384615384615,2.1552950144823,FALSE,"SFARI Score2"
"410","InN_NR2F2_SP8",2,0.00135,1.20800369383386,3.41455191797807,0.0108,1.20514745898841,FALSE,"SFARI Score2"
"411","InN_NR2F2_CRH",2,0.00145,1.2866891826156,3.6119935422084,0.0108266666666667,1.52973348129904,FALSE,"SFARI Score2"
"412","ExN_CUX2_PALMD",2,0.0027,1.22861580640239,3.37488347412158,0.0189,1.29468847671901,FALSE,"SFARI Score2"
"413","InN_NR2F2_VIP",2,0.00325,1.39333718551645,3.62666602860385,0.0214117647058824,2.20916716443457,FALSE,"SFARI Score2"
"414","InN_FOXP2_TSHZ1",2,0.00625,1.24876242182781,3.19180021993114,0.0388888888888889,1.40479053904652,FALSE,"SFARI Score2"
"415","ExN_SOX5_NR4A2_GRID2",2,0.00815,1.30558276669082,2.92208914988216,0.0462,1.60443110004798,FALSE,"SFARI Score2"
"416","inIPC_DLX1_NR2F2",2,0.00825,1.17214479720493,2.63481756188079,0.0462,1.5733079588256,FALSE,"SFARI Score2"
"417","ExN_SOX5_KCNV1",2,0.0106,1.20334467691709,2.52284757299834,0.0565333333333333,1.52762139888114,FALSE,"SFARI Score2"
"418","InN_LHX6_MAF",2,0.0133,1.17693778855654,2.44460242083591,0.0674434782608696,1.10310884542269,FALSE,"SFARI Score2"
"419","ExN_SOX5_OPRK1_NR4A2",2,0.01385,1.49689912788484,3.11543243782709,0.0674434782608696,2.41923150052922,FALSE,"SFARI Score2"
"420","InN_SP8_PAX6",2,0.01455,1.18342087207912,2.43498007160404,0.0679,1.15760639381088,FALSE,"SFARI Score2"
"421","InN_ZIC1_ZIC2",2,0.01685,1.27222044336836,2.93795647635664,0.075488,1.3363776823207,FALSE,"SFARI Score2"
"422","ExN_SOX5_ID2",2,0.0178,1.16337667756672,2.25586110494556,0.0766769230769231,1.20296899217622,FALSE,"SFARI Score2"
"423","InN_LHX6_SST_NPY",2,0.0212,1.38807576001495,2.89802599396671,0.0879407407407407,2.02255450774985,FALSE,"SFARI Score2"
